Date,Open,High,Low,Close,Adj Close,Volume
2013-12-16,28.799999237060547,29.0,25.5,25.5,15.629138946533203,12336000
2013-12-17,25.5,25.799999237060547,23.75,23.950000762939453,14.679134368896484,4701000
2013-12-18,24.149999618530273,24.950000762939453,24.049999237060547,24.600000381469727,15.077522277832031,2576000
2013-12-19,25.0,26.399999618530273,24.700000762939453,26.100000381469727,15.996885299682617,3356000
2013-12-20,26.100000381469727,26.25,25.200000762939453,25.950000762939453,15.904951095581055,2548000
2013-12-23,25.850000381469727,25.850000381469727,25.25,25.25,15.475912094116211,1345000
2013-12-24,25.299999237060547,25.5,24.700000762939453,24.850000381469727,15.230749130249023,1173000
2013-12-25,25.0,25.100000381469727,24.600000381469727,24.700000762939453,15.138813972473145,892000
2013-12-26,25.0,26.399999618530273,25.0,26.399999618530273,16.180755615234375,3633000
2013-12-27,26.700000762939453,28.200000762939453,26.200000762939453,27.700000762939453,16.977537155151367,5984000
2013-12-30,27.799999237060547,27.799999237060547,27.0,27.25,16.701730728149414,2480000
2013-12-31,27.5,27.5,26.600000381469727,26.700000762939453,16.3646297454834,1381000
2014-01-02,26.799999237060547,27.100000381469727,26.600000381469727,26.700000762939453,16.3646297454834,1221000
2014-01-03,26.899999618530273,27.399999618530273,26.399999618530273,27.399999618530273,16.79366111755371,1722000
2014-01-06,27.5,27.600000381469727,26.399999618530273,26.399999618530273,16.180755615234375,1279000
2014-01-07,26.399999618530273,26.899999618530273,26.299999237060547,26.549999237060547,16.27269172668457,601000
2014-01-08,26.700000762939453,26.700000762939453,26.100000381469727,26.100000381469727,15.996885299682617,872000
2014-01-09,26.149999618530273,26.299999237060547,25.200000762939453,25.399999618530273,15.56784725189209,945000
2014-01-10,25.399999618530273,25.600000381469727,25.149999618530273,25.399999618530273,15.56784725189209,405000
2014-01-13,25.700000762939453,26.299999237060547,25.700000762939453,25.899999618530273,15.874300956726074,660000
2014-01-14,25.799999237060547,26.299999237060547,25.700000762939453,26.149999618530273,16.027530670166016,957000
2014-01-15,26.149999618530273,26.149999618530273,25.649999618530273,25.649999618530273,15.721076011657715,357000
2014-01-16,25.700000762939453,25.850000381469727,25.450000762939453,25.5,15.629138946533203,421000
2014-01-17,25.649999618530273,25.649999618530273,24.899999618530273,25.049999237060547,15.353330612182617,639000
2014-01-20,24.899999618530273,25.100000381469727,24.649999618530273,25.0,15.322686195373535,626000
2014-01-21,25.0,25.0,24.700000762939453,24.799999237060547,15.200104713439941,288000
2014-01-22,24.700000762939453,24.950000762939453,24.649999618530273,24.850000381469727,15.230749130249023,211000
2014-01-23,24.950000762939453,24.950000762939453,24.649999618530273,24.850000381469727,15.230749130249023,310000
2014-01-24,25.0,25.200000762939453,24.899999618530273,25.0,15.322686195373535,268000
2014-01-27,24.799999237060547,24.799999237060547,24.600000381469727,24.700000762939453,15.138813972473145,318000
2014-02-05,24.100000381469727,24.5,24.100000381469727,24.200000762939453,14.83236026763916,233000
2014-02-06,24.5,24.5,24.200000762939453,24.399999618530273,14.954940795898438,207000
2014-02-07,24.399999618530273,24.700000762939453,24.299999237060547,24.700000762939453,15.138813972473145,127000
2014-02-10,24.700000762939453,24.700000762939453,24.350000381469727,24.600000381469727,15.077522277832031,147000
2014-02-11,24.299999237060547,24.549999237060547,24.200000762939453,24.399999618530273,14.954940795898438,368000
2014-02-12,24.299999237060547,24.350000381469727,24.25,24.350000381469727,14.924296379089355,151000
2014-02-13,24.350000381469727,24.399999618530273,24.25,24.399999618530273,14.954940795898438,110000
2014-02-14,24.450000762939453,24.450000762939453,24.200000762939453,24.200000762939453,14.83236026763916,144000
2014-02-17,24.100000381469727,24.25,24.100000381469727,24.200000762939453,14.83236026763916,203000
2014-02-18,24.200000762939453,24.200000762939453,24.100000381469727,24.100000381469727,14.771068572998047,159000
2014-02-19,24.100000381469727,24.700000762939453,24.100000381469727,24.700000762939453,15.138813972473145,311000
2014-02-20,24.700000762939453,24.700000762939453,24.200000762939453,24.399999618530273,14.954940795898438,114000
2014-02-21,24.299999237060547,24.600000381469727,24.25,24.399999618530273,14.954940795898438,121000
2014-02-24,24.600000381469727,25.350000381469727,24.600000381469727,25.149999618530273,15.41462230682373,591000
2014-02-25,25.350000381469727,25.399999618530273,24.850000381469727,24.899999618530273,15.261394500732422,285000
2014-02-26,25.149999618530273,25.200000762939453,24.899999618530273,25.0,15.322686195373535,176000
2014-02-27,25.0,25.5,25.0,25.299999237060547,15.50655746459961,360000
2014-03-03,25.299999237060547,25.450000762939453,25.100000381469727,25.299999237060547,15.50655746459961,293000
2014-03-04,25.299999237060547,25.299999237060547,25.100000381469727,25.299999237060547,15.50655746459961,225000
2014-03-05,25.399999618530273,25.5,25.049999237060547,25.299999237060547,15.50655746459961,288000
2014-03-06,25.399999618530273,25.700000762939453,25.299999237060547,25.5,15.629138946533203,289000
2014-03-07,25.600000381469727,25.700000762939453,24.649999618530273,25.0,15.322686195373535,372000
2014-03-10,24.549999237060547,25.0,24.549999237060547,25.0,15.322686195373535,163000
2014-03-11,25.0,25.100000381469727,24.799999237060547,24.799999237060547,15.200104713439941,155000
2014-03-12,24.799999237060547,25.049999237060547,24.799999237060547,24.950000762939453,15.292040824890137,128000
2014-03-13,25.0,25.350000381469727,25.0,25.049999237060547,15.353330612182617,143000
2014-03-14,25.049999237060547,25.25,24.899999618530273,25.0,15.322686195373535,139000
2014-03-17,25.299999237060547,26.75,25.200000762939453,26.75,16.395273208618164,1143000
2014-03-18,27.700000762939453,28.0,27.0,27.100000381469727,16.609792709350586,2384000
2014-03-19,26.950000762939453,27.0,25.399999618530273,26.0,15.935593605041504,1073000
2014-03-20,25.899999618530273,26.100000381469727,25.450000762939453,25.600000381469727,15.690430641174316,331000
2014-03-21,25.649999618530273,26.200000762939453,25.549999237060547,25.799999237060547,15.813009262084961,313000
2014-03-24,25.799999237060547,25.799999237060547,25.100000381469727,25.299999237060547,15.50655746459961,251000
